===========================================
model name = models/mixed_models/ffnnSIGMOID__Point_6x200.h5
====================== Overapproximation ======================
--------------------1 layer -------------------
28.71780, 43.71467
-29.91106, -12.11664
-28.71391, -12.80628
-31.86830, -16.89292
-11.90634, 4.78865
-24.81141, -9.04529
-18.40773, -2.75300
5.97383, 21.40128
-50.41768, -33.14639
12.50726, 29.36212
-34.25537, -17.94126
-59.15884, -43.59095
-46.19001, -32.22648
-3.59932, 10.38167
-10.93593, 1.68359
29.05210, 45.30705
36.77571, 54.62879
-56.73876, -37.90367
-36.35070, -21.16671
-41.68603, -26.71201
-33.96083, -19.83926
-11.92031, 1.36011
-13.67312, -0.92010
-35.60814, -19.34090
-35.18182, -20.44429
-43.18099, -29.77155
-89.68738, -70.35811
-34.49269, -17.24392
-20.89787, -6.44957
-27.07432, -12.19951
13.18981, 28.84506
-6.48521, 12.22779
1.41424, 17.56923
47.75629, 62.68841
-18.23161, -3.81252
55.36032, 69.10609
-19.72228, -4.42756
-20.54804, -4.83606
-10.72959, 2.83045
-10.25165, 3.31769
-2.67172, 12.98160
-6.76284, 8.10479
-54.76860, -39.65519
-43.23305, -28.01642
-11.64206, 5.32711
-27.93655, -11.68825
-3.64759, 13.31948
-1.10453, 13.02851
-22.31432, -8.82333
-17.17752, -4.58006
-27.65984, -16.05970
5.64989, 22.36599
-6.18714, 6.76235
-19.61672, -6.09169
4.07773, 20.32262
-24.42809, -9.69817
4.00785, 20.09005
-72.00660, -55.00510
6.66800, 19.36967
-21.52643, -7.09250
-53.14322, -37.55517
25.23090, 39.63554
-21.11770, -7.90832
17.59353, 32.00609
11.01672, 28.56922
-12.26031, 1.43569
-6.03885, 7.86193
34.17248, 49.75340
-13.36855, 4.34117
-70.03127, -55.48325
-36.79093, -21.62346
-39.68057, -24.20710
-25.56402, -11.04365
-37.98897, -26.14040
-13.07023, 1.14746
-24.42462, -10.68132
-39.81804, -25.23384
-53.21378, -38.10461
-72.36983, -59.27155
-38.77114, -23.63421
-2.76258, 12.51255
-71.50949, -53.87662
1.63578, 20.32609
32.87062, 48.59989
-26.37061, -10.58058
-48.94678, -34.98028
-47.50510, -32.87814
-38.64343, -23.35536
-30.33963, -15.71947
-36.84583, -22.86627
-39.36237, -24.71348
3.73259, 17.89338
-8.95544, 4.74391
-0.75122, 14.26184
-49.74623, -33.51136
8.69310, 22.74594
-13.70530, 2.00930
